Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
SFB,Terminal A,1/3/2014,1800 - 1900,48,82,24,43,53,50,88,0,0,8,266,1,9
SFB,Terminal A,1/3/2014,2000 - 2100,24,49,58,49,52,9,0,0,0,4,172,1,6
SFB,Terminal A,1/6/2014,1700 - 1800,31,52,31,85,85,40,0,0,0,6,247,1,10
SFB,Terminal A,1/6/2014,2200 - 2300,28,60,58,39,38,42,0,0,0,5,182,1,5
SFB,Terminal A,1/7/2014,2200 - 2300,16,31,63,65,2,0,0,0,0,3,133,1,7
SFB,Terminal A,1/10/2014,1800 - 1900,25,44,59,79,80,0,0,0,0,7,225,1,12
SFB,Terminal A,1/10/2014,2000 - 2100,21,36,44,69,33,0,0,0,0,3,149,1,8
SFB,Terminal A,1/13/2014,1700 - 1800,27,44,48,99,99,0,0,0,0,5,251,1,14
SFB,Terminal A,1/13/2014,2000 - 2100,14,23,54,37,0,0,0,0,0,3,94,1,9
SFB,Terminal A,1/14/2014,2200 - 2300,12,19,65,20,0,0,0,0,0,2,87,1,10
SFB,Terminal A,1/17/2014,1800 - 1900,24,43,69,87,81,0,0,0,0,3,240,1,12
SFB,Terminal A,1/17/2014,2000 - 2100,15,26,61,63,0,0,0,0,0,4,128,1,11
SFB,Terminal A,1/19/2014,1600 - 1700,12,19,59,19,0,0,0,0,0,2,80,1,7
SFB,Terminal A,1/20/2014,1700 - 1800,27,52,74,69,74,35,0,0,0,8,260,1,9
SFB,Terminal A,1/20/2014,2000 - 2100,9,19,84,17,0,0,0,0,0,2,103,1,8
SFB,Terminal A,1/21/2014,2000 - 2100,19,31,45,71,4,0,0,0,0,4,124,1,8
SFB,Terminal A,1/22/2014,1100 - 1200,1,2,6,0,0,0,0,0,0,2,8,1,2
SFB,Terminal A,1/22/2014,1400 - 1500,1,2,5,0,0,0,0,0,0,1,6,1,2
SFB,Terminal A,1/22/2014,1600 - 1700,10,11,5,0,0,0,0,0,0,1,6,1,4
SFB,Terminal A,1/24/2014,1800 - 1900,28,46,38,99,94,7,0,0,0,4,242,1,13
SFB,Terminal A,1/24/2014,2000 - 2100,13,23,67,35,0,0,0,0,0,3,105,1,9
SFB,Terminal A,1/27/2014,1900 - 2000,15,35,132,95,29,0,0,0,0,8,264,1,13
SFB,Terminal A,1/27/2014,2000 - 2100,8,15,86,0,0,0,0,0,0,2,88,1,10
SFB,Terminal A,1/28/2014,2000 - 2100,18,28,42,69,0,0,0,0,0,4,115,1,9
SFB,Terminal A,1/31/2014,1500 - 1600,11,14,71,0,0,0,0,0,0,3,74,1,15
SFB,Terminal A,1/31/2014,1900 - 2000,24,41,68,109,83,0,0,0,0,7,267,1,12
SFB,Terminal A,1/31/2014,2000 - 2100,9,20,121,22,0,0,0,0,0,5,148,1,12
SFB,Terminal A,2/3/2014,1800 - 1900,26,44,49,103,96,0,0,0,0,8,256,1,14
SFB,Terminal A,2/3/2014,2000 - 2100,12,19,93,28,0,0,0,0,0,2,123,1,11
SFB,Terminal A,2/4/2014,2000 - 2100,15,25,62,57,0,0,0,0,0,2,121,1,9
SFB,Terminal A,2/7/2014,1800 - 1900,18,33,96,113,24,0,0,0,0,5,238,1,13
SFB,Terminal A,2/7/2014,2000 - 2100,15,28,79,69,0,0,0,0,0,4,152,1,9
SFB,Terminal A,2/10/2014,1700 - 1800,22,41,76,102,67,0,0,0,0,8,253,1,13
SFB,Terminal A,2/10/2014,1900 - 2000,14,26,84,65,0,0,0,0,0,3,152,1,10
SFB,Terminal A,2/11/2014,2000 - 2100,23,37,42,73,42,0,0,0,0,3,160,1,7
SFB,Terminal A,2/13/2014,1600 - 1700,10,14,80,0,0,0,0,0,0,3,83,1,11
SFB,Terminal A,2/14/2014,1800 - 1900,22,39,80,113,67,0,0,0,0,5,265,1,11
SFB,Terminal A,2/14/2014,2100 - 2200,23,40,51,69,55,0,0,0,0,4,179,1,7
SFB,Terminal A,2/17/2014,1700 - 1800,24,42,53,57,63,0,0,0,0,5,178,1,9
SFB,Terminal A,2/17/2014,1900 - 2000,29,50,40,48,53,22,0,0,0,5,168,1,5
SFB,Terminal A,2/18/2014,2000 - 2100,17,32,71,87,3,0,0,0,0,4,165,1,9
SFB,Terminal A,2/21/2014,1800 - 1900,29,46,26,108,112,7,0,0,0,7,260,1,11
SFB,Terminal A,2/21/2014,2000 - 2100,21,36,51,89,31,0,0,0,0,3,174,1,8
SFB,Terminal A,2/22/2014,1500 - 1600,15,21,35,30,0,0,0,0,0,2,67,1,5
SFB,Terminal A,2/23/2014,1000 - 1100,24,37,27,78,43,0,0,0,0,4,152,1,5
